config_id,jobs,work,cores_used,own_bus,sum_bus,t_solo_ms,t_mix_ms,slowdown_actual,slowdown_pred,abs_error
874,"TGAMMA:12:1,ERF:12:1,TGAMMA:12:1,SQRTX:12:1",SQRTX_12_c1,1,19.8,49.0,9078,9838,1.084,1.166,0.082
875,"POW:36:1,DOT:84:2,TGAMMA:120:1",POW_36_c1,4,15.0,59.1,72048,124065,1.722,1.195,0.527
875,"POW:36:1,DOT:84:2,TGAMMA:120:1",DOT_84_c2,"0,1",40.1,59.1,31407,49564,1.578,1.264,0.314
875,"POW:36:1,DOT:84:2,TGAMMA:120:1",TGAMMA_120_c1,5,4.0,59.1,67717,70621,1.043,1.025,0.018
876,"POW:36:3,ERF:12:1",POW_36_c3,"5,0,1",41.3,62.5,26151,31610,1.209,1.248,0.039
876,"POW:36:3,ERF:12:1",ERF_12_c1,4,21.2,62.5,12734,21950,1.724,1.426,0.298
877,"POW:36:1,COPY:60:1,SQRTX:48:1",POW_36_c1,5,15.0,67.7,72048,110625,1.535,1.291,0.244
877,"POW:36:1,COPY:60:1,SQRTX:48:1",COPY_60_c1,1,32.8,67.7,27398,62056,2.265,2.087,0.178
877,"POW:36:1,COPY:60:1,SQRTX:48:1",SQRTX_48_c1,4,19.9,67.7,36255,39036,1.077,1.45,0.373
878,"TGAMMA:12:2,POW:12:2",TGAMMA_12_c2,"0,1",8.0,37.3,3394,3416,1.006,1.0,0.006
878,"TGAMMA:12:2,POW:12:2",POW_12_c2,"4,5",29.3,37.3,12291,12409,1.01,1.0,0.01
879,"SQRTX:48:1,SQRTX:12:1",SQRTX_48_c1,4,19.9,39.7,36255,36763,1.014,1.0,0.014
879,"SQRTX:48:1,SQRTX:12:1",SQRTX_12_c1,5,19.8,39.7,9078,9206,1.014,1.0,0.014
880,"SUM:108:3,COPY:84:1",SUM_108_c3,"1,4,5",39.4,72.3,20537,38231,1.862,1.834,0.028
880,"SUM:108:3,COPY:84:1",COPY_84_c1,0,32.9,72.3,38335,139120,3.629,2.223,1.406
881,"SQRTX:12:1,SQRTX:48:1,TGAMMA:120:1,TGAMMA:60:1",SQRTX_12_c1,4,19.8,47.7,9078,10514,1.158,1.145,0.014
881,"SQRTX:12:1,SQRTX:48:1,TGAMMA:120:1,TGAMMA:60:1",SQRTX_48_c1,1,19.9,47.7,36255,42095,1.161,1.145,0.016
881,"SQRTX:12:1,SQRTX:48:1,TGAMMA:120:1,TGAMMA:60:1",TGAMMA_120_c1,5,4.0,47.7,67717,68879,1.017,1.014,0.003
881,"SQRTX:12:1,SQRTX:48:1,TGAMMA:120:1,TGAMMA:60:1",TGAMMA_60_c1,0,4.0,47.7,33855,34497,1.019,1.014,0.005
882,"DOT:36:1,TGAMMA:120:2",DOT_36_c1,0,34.0,42.0,15880,18495,1.165,1.077,0.088
882,"DOT:36:1,TGAMMA:120:2",TGAMMA_120_c2,"4,1",8.0,42.0,33894,34429,1.016,1.0,0.016
883,"SUM:132:2,SQRTX:48:2",SUM_132_c2,"4,1",40.0,78.6,24731,40886,1.653,2.07,0.416
883,"SUM:132:2,SQRTX:48:2",SQRTX_48_c2,"0,5",38.6,78.6,18647,31724,1.701,1.955,0.254
884,"SUM:132:1,SUM:132:1,SQRTX:48:1,DOT:36:1",SUM_132_c1,0,32.0,117.9,30946,106332,3.436,3.175,0.261
884,"SUM:132:1,SUM:132:1,SQRTX:48:1,DOT:36:1",SUM_132_c1,5,32.0,117.9,30946,96624,3.122,3.08,0.042
884,"SUM:132:1,SUM:132:1,SQRTX:48:1,DOT:36:1",SQRTX_48_c1,1,19.9,117.9,36255,69984,1.93,2.326,0.395
884,"SUM:132:1,SUM:132:1,SQRTX:48:1,DOT:36:1",DOT_36_c1,4,34.0,117.9,15880,40018,2.52,2.958,0.438
885,"POW:24:1,XPY:60:1,SUM:108:1,SUM:108:1",POW_24_c1,5,15.0,124.2,48124,68026,1.414,1.674,0.26
885,"POW:24:1,XPY:60:1,SUM:108:1,SUM:108:1",XPY_60_c1,4,45.2,124.2,29859,91681,3.07,3.021,0.049
885,"POW:24:1,XPY:60:1,SUM:108:1,SUM:108:1",SUM_108_c1,0,32.0,124.2,25305,112085,4.429,3.393,1.037
885,"POW:24:1,XPY:60:1,SUM:108:1,SUM:108:1",SUM_108_c1,1,32.0,124.2,25305,65896,2.604,3.189,0.585
886,"SQRTX:48:1,ERF:24:1,SUM:108:1,TGAMMA:12:1",SQRTX_48_c1,1,19.9,77.1,36255,67607,1.865,1.706,0.159
886,"SQRTX:48:1,ERF:24:1,SUM:108:1,TGAMMA:12:1",ERF_24_c1,5,21.2,77.1,25440,42829,1.684,1.689,0.006
886,"SQRTX:48:1,ERF:24:1,SUM:108:1,TGAMMA:12:1",SUM_108_c1,0,32.0,77.1,25305,42324,1.673,2.015,0.342
886,"SQRTX:48:1,ERF:24:1,SUM:108:1,TGAMMA:12:1",TGAMMA_12_c1,4,4.0,77.1,6773,6977,1.03,1.047,0.017
887,"ERF:48:1,ERF:24:1,TGAMMA:12:1,ERF:24:1",ERF_48_c1,4,21.2,67.6,50880,80305,1.578,1.543,0.035
887,"ERF:48:1,ERF:24:1,TGAMMA:12:1,ERF:24:1",ERF_24_c1,0,21.2,67.6,25440,40248,1.582,1.543,0.039
887,"ERF:48:1,ERF:24:1,TGAMMA:12:1,ERF:24:1",TGAMMA_12_c1,1,4.0,67.6,6773,6904,1.019,1.034,0.015
887,"ERF:48:1,ERF:24:1,TGAMMA:12:1,ERF:24:1",ERF_24_c1,5,21.2,67.6,25440,29939,1.177,1.461,0.284
888,"POW:24:1,ERF:24:1,TGAMMA:120:1",POW_24_c1,5,15.0,40.2,48124,49420,1.027,1.051,0.024
888,"POW:24:1,ERF:24:1,TGAMMA:120:1",ERF_24_c1,1,21.2,40.2,25440,26969,1.06,1.075,0.015
888,"POW:24:1,ERF:24:1,TGAMMA:120:1",TGAMMA_120_c1,4,4.0,40.2,67717,67989,1.004,1.0,0.004
889,"POW:36:1,POW:36:2,POW:12:1",POW_36_c1,5,15.0,59.3,72048,92235,1.28,1.184,0.097
889,"POW:36:1,POW:36:2,POW:12:1",POW_36_c2,"0,1",29.3,59.3,36901,46172,1.251,1.184,0.067
889,"POW:36:1,POW:36:2,POW:12:1",POW_12_c1,4,15.0,59.3,23985,30692,1.28,1.184,0.096
890,"COPY:60:2,ERF:12:2",COPY_60_c2,"4,1",33.2,73.2,27078,41453,1.531,1.636,0.105
890,"COPY:60:2,ERF:12:2",ERF_12_c2,"0,5",40.0,73.2,6750,15722,2.329,1.687,0.642
891,"DOT:84:2,ERF:12:1",DOT_84_c2,"4,5",40.1,61.3,31407,47987,1.528,1.328,0.2
891,"DOT:84:2,ERF:12:1",ERF_12_c1,1,21.2,61.3,12734,29985,2.355,1.437,0.918
892,"COPY:84:1,TGAMMA:60:2",COPY_84_c1,4,32.9,40.9,38335,45337,1.183,1.071,0.112
892,"COPY:84:1,TGAMMA:60:2",TGAMMA_60_c2,"0,5",8.0,40.9,16972,17302,1.019,1.0,0.019
893,"ERF:24:2,ERF:48:1",ERF_24_c2,"0,1",40.0,61.2,13494,18455,1.368,1.332,0.036
893,"ERF:24:2,ERF:48:1",ERF_48_c1,5,21.2,61.2,50880,73919,1.453,1.435,0.018
894,"XPY:60:1,DOT:36:1,TGAMMA:120:1",XPY_60_c1,0,45.2,83.2,29859,61316,2.054,2.004,0.049
894,"XPY:60:1,DOT:36:1,TGAMMA:120:1",DOT_36_c1,1,34.0,83.2,15880,27988,1.762,2.066,0.303
894,"XPY:60:1,DOT:36:1,TGAMMA:120:1",TGAMMA_120_c1,5,4.0,83.2,67717,69946,1.033,1.053,0.02
895,"POW:12:3,POW:36:1",POW_12_c3,"1,5,0",41.2,56.2,8733,10254,1.174,1.123,0.051
895,"POW:12:3,POW:36:1",POW_36_c1,4,15.0,56.2,72048,92051,1.278,1.157,0.12
896,"XPY:48:1,POW:12:3",XPY_48_c1,0,44.9,86.1,24058,65071,2.705,2.16,0.545
896,"XPY:48:1,POW:12:3",POW_12_c3,"1,5,4",41.2,86.1,8733,15586,1.785,1.715,0.07
897,"SUM:84:1,SUM:84:1,SQRTX:12:1,TGAMMA:12:1",SUM_84_c1,0,32.0,87.8,19687,54160,2.751,2.401,0.35
897,"SUM:84:1,SUM:84:1,SQRTX:12:1,TGAMMA:12:1",SUM_84_c1,5,32.0,87.8,19687,35194,1.788,2.295,0.507
897,"SUM:84:1,SUM:84:1,SQRTX:12:1,TGAMMA:12:1",SQRTX_12_c1,4,19.8,87.8,9078,16303,1.796,1.91,0.114
897,"SUM:84:1,SUM:84:1,SQRTX:12:1,TGAMMA:12:1",TGAMMA_12_c1,1,4.0,87.8,6773,7013,1.035,1.056,0.021
898,"XPY:48:3,DOT:84:1",XPY_48_c3,"5,4,0",48.4,82.4,22304,31282,1.403,1.538,0.135
898,"XPY:48:3,DOT:84:1",DOT_84_c1,1,34.0,82.4,37041,124555,3.363,2.134,1.229
899,"TGAMMA:60:1,XPY:48:1,XPY:60:1",TGAMMA_60_c1,0,4.0,94.1,33855,35546,1.05,1.065,0.015
899,"TGAMMA:60:1,XPY:48:1,XPY:60:1",XPY_48_c1,5,44.9,94.1,24058,44260,1.84,2.237,0.397
899,"TGAMMA:60:1,XPY:48:1,XPY:60:1",XPY_60_c1,4,45.2,94.1,29859,63287,2.12,2.26,0.141
900,"POW:24:1,ERF:48:1,ERF:48:1,SUM:132:1",POW_24_c1,1,15.0,89.4,48124,66249,1.377,1.423,0.046
900,"POW:24:1,ERF:48:1,ERF:48:1,SUM:132:1",ERF_48_c1,5,21.2,89.4,50880,96010,1.887,1.848,0.039
900,"POW:24:1,ERF:48:1,ERF:48:1,SUM:132:1",ERF_48_c1,4,21.2,89.4,50880,97583,1.918,1.918,0.0
900,"POW:24:1,ERF:48:1,ERF:48:1,SUM:132:1",SUM_132_c1,0,32.0,89.4,30946,76236,2.464,2.447,0.017
901,"TGAMMA:120:1,COPY:60:1,ERF:12:1",TGAMMA_120_c1,4,4.0,58.0,67717,69906,1.032,1.028,0.004
901,"TGAMMA:120:1,COPY:60:1,ERF:12:1",COPY_60_c1,0,32.8,58.0,27398,50444,1.841,1.648,0.193
901,"TGAMMA:120:1,COPY:60:1,ERF:12:1",ERF_12_c1,5,21.2,58.0,12734,14251,1.119,1.288,0.169
902,"POW:36:1,SQRTX:12:2",POW_36_c1,4,15.0,53.6,72048,82399,1.144,1.15,0.007
902,"POW:36:1,SQRTX:12:2",SQRTX_12_c2,"0,1",38.6,53.6,4659,6736,1.446,1.12,0.326
903,"TGAMMA:12:2,SQRTX:12:2",TGAMMA_12_c2,"4,1",8.0,46.6,3394,3442,1.014,1.0,0.014
903,"TGAMMA:12:2,SQRTX:12:2",SQRTX_12_c2,"0,5",38.6,46.6,4659,5291,1.136,1.0,0.136
904,"TGAMMA:60:2,SQRTX:48:2",TGAMMA_60_c2,"0,5",8.0,46.6,16972,17241,1.016,1.0,0.016
904,"TGAMMA:60:2,SQRTX:48:2",SQRTX_48_c2,"4,1",38.6,46.6,18647,21037,1.128,1.0,0.128
905,"POW:36:2,COPY:60:1,XPY:48:1",POW_36_c2,"4,5",29.3,107.0,36901,69622,1.887,2.129,0.242
905,"POW:36:2,COPY:60:1,XPY:48:1",COPY_60_c1,0,32.8,107.0,27398,85313,3.114,3.291,0.177
905,"POW:36:2,COPY:60:1,XPY:48:1",XPY_48_c1,1,44.9,107.0,24058,64772,2.692,2.578,0.114
906,"ERF:48:1,XPY:60:1,COPY:60:1",ERF_48_c1,1,21.2,99.2,50880,137459,2.702,2.105,0.597
906,"ERF:48:1,XPY:60:1,COPY:60:1",XPY_60_c1,5,45.2,99.2,29859,76955,2.577,2.463,0.114
906,"ERF:48:1,XPY:60:1,COPY:60:1",COPY_60_c1,4,32.8,99.2,27398,55084,2.011,2.941,0.931
907,"DOT:36:1,POW:12:1,SQRTX:48:1",DOT_36_c1,5,34.0,68.9,15880,23905,1.505,1.694,0.188
907,"DOT:36:1,POW:12:1,SQRTX:48:1",POW_12_c1,4,15.0,68.9,23985,31501,1.313,1.27,0.043
907,"DOT:36:1,POW:12:1,SQRTX:48:1",SQRTX_48_c1,0,19.9,68.9,36255,66341,1.83,1.543,0.287
908,"TGAMMA:120:1,TGAMMA:12:3",TGAMMA_120_c1,4,4.0,15.9,67717,67670,0.999,1.0,0.001
908,"TGAMMA:120:1,TGAMMA:12:3",TGAMMA_12_c3,"1,5,0",11.9,15.9,2268,2261,0.997,1.0,0.003
909,"SUM:108:1,SUM:132:1",SUM_108_c1,5,32.0,64.0,25305,40272,1.591,1.636,0.045
909,"SUM:108:1,SUM:132:1",SUM_132_c1,4,32.0,64.0,30946,49159,1.589,1.636,0.047
910,"TGAMMA:12:1,COPY:60:1,COPY:84:1,DOT:36:1",TGAMMA_12_c1,5,4.0,103.7,6773,7162,1.057,1.07,0.012
910,"TGAMMA:12:1,COPY:60:1,COPY:84:1,DOT:36:1",COPY_60_c1,4,32.8,103.7,27398,94286,3.441,3.363,0.078
910,"TGAMMA:12:1,COPY:60:1,COPY:84:1,DOT:36:1",COPY_84_c1,1,32.9,103.7,38335,98186,2.561,3.105,0.544
910,"TGAMMA:12:1,COPY:60:1,COPY:84:1,DOT:36:1",DOT_36_c1,0,34.0,103.7,15880,53076,3.342,2.673,0.669
911,"SQRTX:12:1,POW:12:2,SUM:108:1",SQRTX_12_c1,1,19.8,81.1,9078,17289,1.904,1.739,0.165
911,"SQRTX:12:1,POW:12:2,SUM:108:1",POW_12_c2,"4,5",29.3,81.1,12291,15970,1.299,1.616,0.316
911,"SQRTX:12:1,POW:12:2,SUM:108:1",SUM_108_c1,0,32.0,81.1,25305,61586,2.434,2.206,0.228
912,"ERF:48:1,ERF:48:1",ERF_48_c1,4,21.2,42.4,50880,53791,1.057,1.14,0.083
912,"ERF:48:1,ERF:48:1",ERF_48_c1,0,21.2,42.4,50880,53848,1.058,1.14,0.082
913,"DOT:36:1,SQRTX:48:1,DOT:84:1",DOT_36_c1,0,34.0,87.9,15880,25908,1.631,2.15,0.518
913,"DOT:36:1,SQRTX:48:1,DOT:84:1",SQRTX_48_c1,5,19.9,87.9,36255,85500,2.358,1.92,0.439
913,"DOT:36:1,SQRTX:48:1,DOT:84:1",DOT_84_c1,1,34.0,87.9,37041,92514,2.498,2.272,0.226
914,"POW:12:2,SQRTX:48:1",POW_12_c2,"0,1",29.3,49.2,12291,12699,1.033,1.0,0.033
914,"POW:12:2,SQRTX:48:1",SQRTX_48_c1,5,19.9,49.2,36255,41864,1.155,1.221,0.066
915,"TGAMMA:60:2,SUM:84:2",TGAMMA_60_c2,"4,5",8.0,48.0,16972,17658,1.04,1.0,0.04
915,"TGAMMA:60:2,SUM:84:2",SUM_84_c2,"0,1",40.0,48.0,15752,18408,1.169,1.0,0.169
916,"TGAMMA:120:1,ERF:24:1,POW:36:1",TGAMMA_120_c1,1,4.0,40.2,67717,68110,1.006,1.005,0.001
916,"TGAMMA:120:1,ERF:24:1,POW:36:1",ERF_24_c1,4,21.2,40.2,25440,26753,1.052,1.003,0.048
916,"TGAMMA:120:1,ERF:24:1,POW:36:1",POW_36_c1,5,15.0,40.2,72048,74352,1.032,1.011,0.021
917,"SQRTX:48:2,SUM:84:2",SQRTX_48_c2,"0,1",38.6,78.6,18647,31701,1.7,1.955,0.255
917,"SQRTX:48:2,SUM:84:2",SUM_84_c2,"4,5",40.0,78.6,15752,25986,1.65,2.07,0.42
918,"SUM:84:2,COPY:60:2",SUM_84_c2,"0,5",40.0,73.2,15752,39981,2.538,1.868,0.67
918,"SUM:84:2,COPY:60:2",COPY_60_c2,"4,1",33.2,73.2,27078,44157,1.631,1.636,0.005
919,"POW:24:1,ERF:12:1,POW:36:1",POW_24_c1,4,15.0,51.2,48124,51455,1.069,1.087,0.018
919,"POW:24:1,ERF:12:1,POW:36:1",ERF_12_c1,5,21.2,51.2,12734,15364,1.207,1.251,0.045
919,"POW:24:1,ERF:12:1,POW:36:1",POW_36_c1,1,15.0,51.2,72048,78241,1.086,1.136,0.05
920,"SUM:132:2,XPY:60:1,SUM:84:1",SUM_132_c2,"0,1",40.0,117.2,24731,72291,2.923,3.473,0.55
920,"SUM:132:2,XPY:60:1,SUM:84:1",XPY_60_c1,5,45.2,117.2,29859,97216,3.256,2.812,0.444
920,"SUM:132:2,XPY:60:1,SUM:84:1",SUM_84_c1,4,32.0,117.2,19687,56247,2.857,3.065,0.208
921,"COPY:60:1,TGAMMA:120:1",COPY_60_c1,5,32.8,36.8,27398,29606,1.081,1.0,0.081
921,"COPY:60:1,TGAMMA:120:1",TGAMMA_120_c1,0,4.0,36.8,67717,68485,1.011,1.0,0.011
922,"TGAMMA:60:1,TGAMMA:120:1,DOT:36:2",TGAMMA_60_c1,5,4.0,48.1,33855,35367,1.045,1.014,0.031
922,"TGAMMA:60:1,TGAMMA:120:1,DOT:36:2",TGAMMA_120_c1,0,4.0,48.1,67717,70815,1.046,1.014,0.032
922,"TGAMMA:60:1,TGAMMA:120:1,DOT:36:2",DOT_36_c2,"4,1",40.1,48.1,13460,15763,1.171,1.0,0.171
923,"ERF:48:3,XPY:48:1",ERF_48_c3,"4,0,5",45.7,90.6,23617,46702,1.977,2.202,0.224
923,"ERF:48:3,XPY:48:1",XPY_48_c1,1,44.9,90.6,24058,62355,2.592,2.258,0.334
924,"SUM:84:1,SQRTX:48:1,TGAMMA:120:1,SQRTX:12:1",SUM_84_c1,1,32.0,75.7,19687,31940,1.622,1.978,0.355
924,"SUM:84:1,SQRTX:48:1,TGAMMA:120:1,SQRTX:12:1",SQRTX_48_c1,4,19.9,75.7,36255,60670,1.673,1.677,0.003
924,"SUM:84:1,SQRTX:48:1,TGAMMA:120:1,SQRTX:12:1",TGAMMA_120_c1,5,4.0,75.7,67717,69574,1.027,1.045,0.018
924,"SUM:84:1,SQRTX:48:1,TGAMMA:120:1,SQRTX:12:1",SQRTX_12_c1,0,19.8,75.7,9078,15206,1.675,1.677,0.002
925,"POW:12:2,SQRTX:12:1,SQRTX:12:1",POW_12_c2,"0,5",29.3,68.9,12291,14752,1.2,1.374,0.174
925,"POW:12:2,SQRTX:12:1,SQRTX:12:1",SQRTX_12_c1,4,19.8,68.9,9078,15187,1.673,1.541,0.132
925,"POW:12:2,SQRTX:12:1,SQRTX:12:1",SQRTX_12_c1,1,19.8,68.9,9078,15189,1.673,1.541,0.132
926,"ERF:24:1,POW:36:1,DOT:36:1,POW:24:1",ERF_24_c1,1,21.2,85.2,25440,60976,2.397,1.869,0.528
926,"ERF:24:1,POW:36:1,DOT:36:1,POW:24:1",POW_36_c1,4,15.0,85.2,72048,99477,1.381,1.383,0.002
926,"ERF:24:1,POW:36:1,DOT:36:1,POW:24:1",DOT_36_c1,5,34.0,85.2,15880,36903,2.324,2.225,0.099
926,"ERF:24:1,POW:36:1,DOT:36:1,POW:24:1",POW_24_c1,0,15.0,85.2,48124,66543,1.383,1.383,0.0
927,"ERF:24:1,POW:12:2",ERF_24_c1,0,21.2,50.5,25440,30874,1.214,1.238,0.025
927,"ERF:24:1,POW:12:2",POW_12_c2,"4,5",29.3,50.5,12291,13073,1.064,1.01,0.054
928,"POW:36:2,COPY:84:2",POW_36_c2,"4,1",29.3,62.5,36901,62727,1.7,1.248,0.452
928,"POW:36:2,COPY:84:2",COPY_84_c2,"0,5",33.2,62.5,37931,59866,1.578,1.343,0.236
929,"ERF:12:1,POW:36:1,SUM:108:1",ERF_12_c1,0,21.2,68.2,12734,14769,1.16,1.451,0.291
929,"ERF:12:1,POW:36:1,SUM:108:1",POW_36_c1,1,15.0,68.2,72048,89369,1.24,1.293,0.053
929,"ERF:12:1,POW:36:1,SUM:108:1",SUM_108_c1,5,32.0,68.2,25305,55090,2.177,1.867,0.31
930,"TGAMMA:120:1,COPY:84:1,SQRTX:48:1",TGAMMA_120_c1,0,4.0,56.8,67717,68841,1.017,1.023,0.006
930,"TGAMMA:120:1,COPY:84:1,SQRTX:48:1",COPY_84_c1,5,32.9,56.8,38335,67504,1.761,1.567,0.194
930,"TGAMMA:120:1,COPY:84:1,SQRTX:48:1",SQRTX_48_c1,4,19.9,56.8,36255,40559,1.119,1.292,0.174
931,"POW:36:1,POW:36:1",POW_36_c1,1,15.0,30.0,72048,72763,1.01,1.0,0.01
931,"POW:36:1,POW:36:1",POW_36_c1,0,15.0,30.0,72048,72848,1.011,1.0,0.011
932,"COPY:60:1,SUM:108:1,POW:36:1",COPY_60_c1,5,32.8,79.8,27398,63388,2.314,2.66,0.347
932,"COPY:60:1,SUM:108:1,POW:36:1",SUM_108_c1,1,32.0,79.8,25305,68890,2.722,2.309,0.413
932,"COPY:60:1,SUM:108:1,POW:36:1",POW_36_c1,0,15.0,79.8,72048,80047,1.111,1.308,0.197
933,"DOT:84:2,ERF:24:2",DOT_84_c2,"4,5",40.1,80.1,31407,48612,1.548,1.873,0.325
933,"DOT:84:2,ERF:24:2",ERF_24_c2,"0,1",40.0,80.1,13494,30107,2.231,1.891,0.34
934,"XPY:60:3,POW:36:1",XPY_60_c3,"1,4,5",48.8,63.8,27692,36640,1.323,1.229,0.094
934,"XPY:60:3,POW:36:1",POW_36_c1,0,15.0,63.8,72048,138029,1.916,1.222,0.694
935,"SQRTX:48:2,POW:12:1,SQRTX:48:1",SQRTX_48_c2,"0,5",38.6,73.5,18647,34245,1.836,1.785,0.052
935,"SQRTX:48:2,POW:12:1,SQRTX:48:1",POW_12_c1,1,15.0,73.5,23985,31129,1.298,1.304,0.007
935,"SQRTX:48:2,POW:12:1,SQRTX:48:1",SQRTX_48_c1,4,19.9,73.5,36255,65272,1.8,1.638,0.162
936,"DOT:36:1,SUM:132:2",DOT_36_c1,0,34.0,74.0,15880,41427,2.609,1.96,0.649
936,"DOT:36:1,SUM:132:2",SUM_132_c2,"4,1",40.0,74.0,24731,54388,2.199,1.898,0.302
937,"POW:36:1,POW:24:1,POW:36:1,XPY:48:1",POW_36_c1,0,15.0,89.9,72048,91887,1.275,1.414,0.139
937,"POW:36:1,POW:24:1,POW:36:1,XPY:48:1",POW_24_c1,5,15.0,89.9,48124,93678,1.947,1.473,0.473
937,"POW:36:1,POW:24:1,POW:36:1,XPY:48:1",POW_36_c1,4,15.0,89.9,72048,91574,1.271,1.414,0.143
937,"POW:36:1,POW:24:1,POW:36:1,XPY:48:1",XPY_48_c1,1,44.9,89.9,24058,64860,2.696,2.242,0.454
938,"TGAMMA:120:2,TGAMMA:12:2",TGAMMA_120_c2,"0,5",8.0,16.0,33894,33894,1.0,1.0,0.0
938,"TGAMMA:120:2,TGAMMA:12:2",TGAMMA_12_c2,"4,1",8.0,16.0,3394,3384,0.997,1.0,0.003
939,"COPY:84:1,SUM:108:1",COPY_84_c1,0,32.9,64.9,38335,80266,2.094,1.84,0.253
939,"COPY:84:1,SUM:108:1",SUM_108_c1,1,32.0,64.9,25305,37653,1.488,1.66,0.172
940,"COPY:84:1,ERF:48:1",COPY_84_c1,5,32.9,54.1,38335,53814,1.404,1.691,0.287
940,"COPY:84:1,ERF:48:1",ERF_48_c1,1,21.2,54.1,50880,75043,1.475,1.384,0.091
941,"XPY:48:1,COPY:84:2,XPY:60:1",XPY_48_c1,0,44.9,123.3,24058,82313,3.421,2.912,0.509
941,"XPY:48:1,COPY:84:2,XPY:60:1",COPY_84_c2,"4,1",33.2,123.3,37931,80833,2.131,2.954,0.823
941,"XPY:48:1,COPY:84:2,XPY:60:1",XPY_60_c1,5,45.2,123.3,29859,102345,3.428,2.912,0.516
942,"ERF:12:2,TGAMMA:120:1",ERF_12_c2,"0,5",40.0,44.0,6750,6855,1.016,1.0,0.016
942,"ERF:12:2,TGAMMA:120:1",TGAMMA_120_c1,4,4.0,44.0,67717,68156,1.006,1.01,0.004
943,"COPY:84:1,XPY:48:3",COPY_84_c1,0,32.9,81.3,38335,162226,4.232,2.557,1.675
943,"COPY:84:1,XPY:48:3",XPY_48_c3,"5,1,4",48.4,81.3,22304,29047,1.302,1.52,0.217
944,"ERF:48:1,POW:12:1,XPY:48:1",ERF_48_c1,4,21.2,81.1,50880,85087,1.672,1.73,0.057
944,"ERF:48:1,POW:12:1,XPY:48:1",POW_12_c1,0,15.0,81.1,23985,30850,1.286,1.368,0.082
944,"ERF:48:1,POW:12:1,XPY:48:1",XPY_48_c1,5,44.9,81.1,24058,43879,1.824,1.956,0.132
945,"DOT:84:1,ERF:24:1",DOT_84_c1,1,34.0,55.2,37041,51150,1.381,1.365,0.016
945,"DOT:84:1,ERF:24:1",ERF_24_c1,4,21.2,55.2,25440,29376,1.155,1.243,0.088
946,"SQRTX:48:1,SUM:132:1,SUM:132:1,TGAMMA:120:1",SQRTX_48_c1,0,19.9,87.9,36255,46345,1.278,1.795,0.517
946,"SQRTX:48:1,SUM:132:1,SUM:132:1,TGAMMA:120:1",SUM_132_c1,5,32.0,87.9,30946,77672,2.51,2.486,0.024
946,"SQRTX:48:1,SUM:132:1,SUM:132:1,TGAMMA:120:1",SUM_132_c1,1,32.0,87.9,30946,77605,2.508,2.486,0.022
946,"SQRTX:48:1,SUM:132:1,SUM:132:1,TGAMMA:120:1",TGAMMA_120_c1,4,4.0,87.9,67717,69964,1.033,1.053,0.02
947,"POW:24:1,TGAMMA:120:3",POW_24_c1,0,15.0,26.9,48124,48257,1.003,1.0,0.003
947,"POW:24:1,TGAMMA:120:3",TGAMMA_120_c3,"4,1,5",11.9,26.9,22672,22637,0.998,1.0,0.002
948,"SQRTX:48:1,TGAMMA:60:1,TGAMMA:120:1",SQRTX_48_c1,1,19.9,27.9,36255,36673,1.012,1.0,0.012
948,"SQRTX:48:1,TGAMMA:60:1,TGAMMA:120:1",TGAMMA_60_c1,5,4.0,27.9,33855,33903,1.001,1.0,0.001
948,"SQRTX:48:1,TGAMMA:60:1,TGAMMA:120:1",TGAMMA_120_c1,0,4.0,27.9,67717,67839,1.002,1.0,0.002
949,"SQRTX:48:1,SQRTX:12:2",SQRTX_48_c1,1,19.9,58.5,36255,62703,1.729,1.395,0.335
949,"SQRTX:48:1,SQRTX:12:2",SQRTX_12_c2,"4,5",38.6,58.5,4659,7846,1.684,1.284,0.4
950,"ERF:12:2,SUM:132:1",ERF_12_c2,"4,5",40.0,72.0,6750,11062,1.639,1.651,0.012
950,"ERF:12:2,SUM:132:1",SUM_132_c1,0,32.0,72.0,30946,64547,2.086,2.007,0.079
951,"ERF:12:3,DOT:84:1",ERF_12_c3,"0,1,5",45.6,79.6,5919,9914,1.675,1.876,0.201
951,"ERF:12:3,DOT:84:1",DOT_84_c1,4,34.0,79.6,37041,83153,2.245,2.06,0.185
952,"ERF:12:1,ERF:12:1",ERF_12_c1,1,21.2,42.4,12734,13456,1.057,1.14,0.083
952,"ERF:12:1,ERF:12:1",ERF_12_c1,5,21.2,42.4,12734,13463,1.057,1.14,0.083
953,"XPY:60:2,ERF:24:1,ERF:24:1",XPY_60_c2,"4,5",49.0,91.4,27541,39552,1.436,1.687,0.251
953,"XPY:60:2,ERF:24:1,ERF:24:1",ERF_24_c1,0,21.2,91.4,25440,70652,2.777,1.914,0.863
953,"XPY:60:2,ERF:24:1,ERF:24:1",ERF_24_c1,1,21.2,91.4,25440,70541,2.773,1.914,0.859
954,"SUM:132:2,ERF:24:1",SUM_132_c2,"4,1",40.0,61.2,24731,40410,1.634,1.419,0.215
954,"SUM:132:2,ERF:24:1",ERF_24_c1,0,21.2,61.2,25440,50582,1.988,1.435,0.553
955,"SQRTX:12:1,COPY:84:1,SUM:84:1",SQRTX_12_c1,4,19.8,84.7,9078,22013,2.425,1.871,0.554
955,"SQRTX:12:1,COPY:84:1,SUM:84:1",COPY_84_c1,0,32.9,84.7,38335,118784,3.099,2.696,0.403
